around_restaurant_No,around_restaurant_average_price,bus_station_No,busline_No,competitor_No,estate_average_price,group,real_estate_No,shopping_mall_No,transportation_subway_No,uid,university_No
10,49.766,3,24,4,47654.856,0,742,0,0,d92cb235282ddc8c46e274d9,2
48,41.93,6,30,2,41881.959,0,1305,0,1,af04bc3c3c13e287d92f280c,6
27,43.75,4,12,8,39906.275,0,1201,0,0,34e4850888a2dafbd9d891b5,6
21,46.875,7,35,8,39316.847,0,1392,0,1,b533ea4aed8d8c584e6d46b7,7
41,63.811,4,26,4,40712.217,0,1403,0,1,550fd5f96f4c9360921fc9ba,8
45,27.543,5,50,5,43210.0,0,1119,0,1,17c8afc437d323e2c4f025fd,7
27,40.053,4,12,8,40029.573,0,960,0,0,ec2df03517a04f58ed74f8eb,1
30,42.545,5,15,8,39534.988,0,1099,0,0,7714705e12206cb9f33cba59,5
20,46.643,6,36,5,44499.176,0,920,0,0,24d05508620353b6138824ae,10
18,47.083,7,37,6,37427.687,0,1383,0,1,c5ddcc0840c065dfd8131858,9
32,33.569,6,43,7,40870.719,0,1373,0,1,e0cefffa4fd75d75e215f9d4,9
19,37.766,5,24,9,42080.382,0,1098,0,0,95d9d955b8e52c93ae04576c,10
45,36.641,6,25,7,38652.122,0,1448,0,1,923ffd004adc7aaed92f287a,11
25,30.0,5,31,7,42573.39,0,1181,0,0,d219bb1dc769b292f50e776e,9
52,33.155,4,17,6,39959.348,0,1474,0,0,f2846db461e11e793a13fdc8,10
38,33.006,6,48,8,41347.949,0,1326,0,1,5630c3809daea314932ca3b8,9
50,35.314,5,22,7,40713.391,0,1492,0,0,c2b3712d531068abf423104a,11
25,30.0,5,31,7,42934.429,0,1160,0,0,e4ad593b114cbad996ec8470,9
33,40.502,6,38,5,42654.5,0,826,0,0,ee50b18541af343701ff2d90,11
33,40.502,6,38,5,42654.5,0,851,0,0,e96b4420e2f0404082288a06,11
23,37.871,4,29,3,43113.111,0,773,0,1,38a466f7509133f7c36c1485,11
39,47.997,5,37,5,45488.192,0,731,0,0,c291a572098454cebe484284,11
21,38.733,3,15,3,48979.917,1,315,0,0,d1469ee7de5dbd7b85330497,11
21,38.733,3,15,3,48979.917,1,315,0,0,cc0849a00f00174994031942,11
21,38.733,3,15,3,48979.917,1,315,0,0,d4ac64a360249f4021022080,11
5,33.333,6,31,1,38640.51,0,287,0,1,5b25f44648336ef31129358d,2
15,48.2,4,16,4,38258.261,0,267,0,0,dffd631c59376aa538221c58,2
15,62.837,5,28,3,39975.4,0,165,0,0,594d25caf6402ecccf06a4c3,2
58,31.248,6,58,5,38396.875,0,178,0,0,593850fbb8860944df1e5242,2
46,45.439,5,33,6,39041.3,0,224,0,0,50f7d1468d72fedd72210b67,2
26,49.524,2,25,5,38802.0,0,229,0,0,e93761f648dbb815233bf28f,2
54,37.518,4,38,5,39029.55,0,207,0,0,0ff1870b8c046b1e754ff155,2
14,68.75,6,41,2,37621.039,0,196,0,1,3bb2ab4036640f3cf7c59c4a,2
47,68.726,3,7,6,39946.737,0,195,0,0,2a7a25ec67e9917a6d3e1be7,2
47,68.726,3,7,6,39946.737,0,195,0,0,7b00aab47f33f059b11e36ba,2
43,70.039,2,6,6,40404.231,0,150,0,0,f9324a024cb5e92e94ec84a0,2
46,61.058,3,9,8,38553.0,0,128,0,0,d0b8923fd92039fbb4f42f98,2
42,73.097,3,7,6,39238.677,0,207,0,1,72fc15e3f7b9e4145cbe86a2,2
46,68.968,2,6,7,39974.812,0,172,0,0,0a15c7eccd8fe6e5ed74f814,2
13,82.167,1,15,4,37978.09,0,183,0,2,7524cb4fb5f2763404026f2c,2
4,50.0,3,35,2,38385.3,0,117,0,1,d6b58e2fe50fc8bba1a93418,2
26,30.576999999999998,2,6,5,45240.069,0,222,0,0,f380c3d2c4d077220bf5eb03,0
25,34.35,2,6,2,43950.778,0,198,0,0,2b4c36bb343ec5b5c4f02577,0
6,43.333,5,23,4,46988.25,0,141,0,0,bba87388c5b627b9bda822ad,0
60,42.266,6,16,3,45728.487,0,267,0,0,4fc3161a87a538b03a13fd41,0
5,58.0,3,25,3,44907.818,0,84,0,0,6deee308fe6bcd7328fc4894,0
38,49.057,5,11,3,45801.818,0,231,0,0,33fbfa83a742c9bc0bf5eb3f,0
6,58.0,4,28,3,45041.688,0,109,0,0,6fddd7fd7a4e60663517dc1f,0
11,72.5,2,15,1,47526.767,0,249,0,0,c3b29f3673603cf5940319d9,5
5,30.0,2,20,2,46008.381,0,166,0,0,c687cfdbf7e31f9fda2f28b8,3
12,80.037,7,66,2,50151.068,1,438,0,0,5c56edd672023e43a1d230d5,8
39,41.369,4,41,10,46537.406,0,438,0,0,ce4bafda32642986cd04ef69,7
26,61.5,3,45,7,46171.51,0,339,0,0,e3a7fd13d447db5228b97c2f,6
13,39.567,2,29,2,54820.616,1,531,0,0,fcfe17af73d4809d81a12ee1,9
38,39.918,4,41,10,45058.203,0,424,0,0,fe4d1d321c7285e97adbd29a,6
32,60.0,4,54,7,45815.959,0,346,0,0,7d6308056130fa192902e1c2,6
31,59.545,4,54,7,46171.51,0,345,0,0,631c4157073ef77830f71dbe,6
11,38.334,4,40,4,52595.06,1,529,0,0,0960e34f6cabf265b6f42f6d,9
30,60.909,4,54,7,45552.167,0,338,0,0,ff0f2097b9317fe3fda7781d,6
15,89.5,4,46,6,49591.634,1,497,0,0,c2a1063d9930f9b83a04b1e7,8
30,38.651,5,42,6,47327.774,0,429,0,0,07f3c8b578ce7c7a6340a99b,8
31,34.097,5,38,3,45243.3,0,367,0,1,3da907f37e0bff4ab320a83e,6
29,45.225,4,46,6,49087.313,1,481,0,0,2fd2beab9063954b7adbd261,8
19,77.492,2,30,1,50370.162,1,327,0,0,835b21b1b38400a4d7851f04,3
42,39.535,4,23,2,46871.189,0,335,0,1,9b0963ca1bc8cb3896f08caf,2
29,57.324,1,13,9,46224.226,0,423,0,0,e3a7fd13a9dd2c4b29b97c89,2
7,62.75,3,24,2,50075.655,1,335,0,0,7d5f3a0a87e219522cb90858,3
36,30.83,2,21,2,45571.324,0,465,0,2,14076dee34ac1aed02294f17,2
34,27.587,3,45,2,44814.617,0,471,0,2,5d78146d0aeda2d9e5e965c9,2
5,40.667,2,13,4,48731.775,1,328,0,0,d4034eb36760d8efc13644a4,4
17,44.25,3,16,4,46823.006,0,479,0,1,550fd5f969719560931fc979,3
17,44.25,3,16,4,46823.006,0,471,0,0,b810fe48598375421188247d,3
17,47.429,3,10,1,45975.925,0,443,0,0,f347794f489f433dc3364438,2
15,36.511,4,10,2,45601.217,0,588,0,1,a5097bfaccb5a17af13cbab3,3
5,72.0,3,24,5,49632.827,1,353,0,0,05dd7d5f2d974a18ad080f1f,5
50,45.516,11,53,8,41005.401,0,466,0,1,0dc3d82dd994467574e5b6f5,1
47,33.707,11,59,6,43326.972,0,485,0,1,ba3e25b26947c5910782c2a7,1
57,50.046,12,54,7,41731.604,0,438,0,0,c7fb04bd4cba0e0cfb0cade3,1
57,37.681,7,48,6,42046.304,0,517,0,1,62e4cacee69ba54c0b1cc76c,2
59,38.539,6,35,6,42751.321,0,509,0,1,49d959388d72565ac61e5172,2
41,54.566,9,44,7,43555.368,0,398,0,0,464529aa78de1a846c3e1b5e,1
15,54.002,6,34,2,43984.658,0,346,0,1,dbf4d6eedd68bf336ea3ccac,1
20,41.667,7,33,2,45812.559,0,332,0,0,b2452ead90bff416bd4842e3,2
34,32.045,5,14,7,38552.094,0,805,0,0,2a7a25ec6d88877a6c3e1b44,1
28,33.294,6,16,8,39119.541,0,734,0,0,1cea15a951de82dc07fef52e,1
20,30.036,3,6,4,38399.724,0,471,0,0,a812d871c746d740c6f025b9,0
21,32.068,3,6,4,38803.736,0,566,0,0,cef0696f99bf142940ab9a49,1
22,38.036,3,6,3,40538.573,0,495,0,0,1754d61adac3d3e395f08c6f,1
32,58.131,7,59,3,37854.465,0,474,0,1,53cebd502b035d782a02e1cd,7
29,71.263,7,24,8,38310.563,0,1204,0,1,5c0a8671d207d77c32870a47,7
15,33.556,6,28,3,35382.097,0,416,0,1,6e79a56482ae686b0bf5eb91,0
22,89.791,7,35,5,38268.799,0,1208,0,1,edb32db9d3d59c0cc61b751c,8
35,40.32,6,30,8,39698.848,0,1271,0,0,8a57e8a7cfe1bfe8373a712f,11
24,39.298,7,38,6,38450.519,0,1084,0,1,101bc61b7ea3e9bac42ba116,11
35,39.459,8,46,3,41267.596,0,1065,0,0,a12baa40624a584fe856fa3b,11
15,67.708,5,24,3,40401.071,0,800,0,0,fd007c5e7d9e1675a8f72967,11
30,45.397,6,34,5,40448.413,0,1157,0,0,b552d4313abb71a435b06cb4,11
13,38.261,2,11,3,41352.716,0,541,0,0,3426f4d08072210e1894c641,11
27,43.725,7,37,5,38632.758,0,1026,0,0,6ffb8b9644af7ca39ee321e5,11
15,30.797,3,12,5,38768.827,0,392,0,1,e889a744353ae0ac8605bfcc,4
20,28.684,2,47,5,39446.769,0,357,0,0,060f5e539824afce091cc7be,5
16,40.723,3,49,5,37824.775,0,328,0,0,7c6407466f846510e81e97d5,3
26,26.333,2,30,6,38911.819,0,327,0,0,3a0fbba85ea3ed589fe3218d,3
17,27.196,1,25,5,40256.295,0,296,0,0,25ec69fcf7fda264c36c149a,3
21,27.438,2,47,4,39504.418,0,341,0,0,74efe94eaf7274cc97ec848a,5
15,93.788,5,33,4,37382.371,0,338,0,0,d82d6697ca76babfd518b716,3
10,124.0,5,33,5,38177.084,0,359,0,0,c78c2623f56ed9dfc42ba1a6,2
21,50.294,5,16,5,37607.721,0,342,0,1,a12baa4094a52e4fe956fa8e,2
15,73.6,4,17,7,37847.146,0,382,0,0,e991352b34d243b21b94c65d,2
12,40.667,6,29,4,37347.48,0,334,0,0,1c33a9367bbfecbd8bdb7396,2
32,33.732,3,12,5,38590.668,0,384,0,1,2cc3c8e8a32924cf4c2fdfe2,3
30,46.667,3,12,5,38374.453,0,377,0,1,fc6d68d660a8a2b3deee8bd2,3
4,49.5,1,3,2,37588.916,0,271,0,1,7158088988b04aa62202620e,2
13,46.42,3,15,3,38174.663,0,214,0,1,8956ad83203d89635cd4fe08,2
31,75.956,2,12,4,39809.589,0,217,0,0,944d27293b2788d962685813,4
12,44.662,3,15,3,38174.663,0,214,0,1,19d88d2a27eb6de0b64f54c0,2
19,34.364,4,28,2,40317.694,0,185,0,0,39d43f82c7ba3a9fa8059d53,4
28,38.261,2,18,7,43516.0,0,379,0,0,2d2b0eb63d23b2f58bb988a5,4
89,38.231,4,14,2,38332.4,0,296,0,1,bba87388f30851b9bca822c7,1
89,38.231,3,13,2,38078.139,0,301,0,1,750b0fb322a1b94cb34c499b,1
24,35.044,5,61,3,40645.762,0,554,0,0,dfc496b60a8417b68836ee8e,0
36,32.261,3,35,9,42735.736,0,458,0,0,16be0e889ef6ccbe4207c1f3,1
44,30.293,3,35,7,43066.432,0,456,0,0,550fd5f978e8e460931fc9d6,1
47,27.359,2,21,7,42329.098,0,418,0,1,499821dab465753057bfffe3,1
49,24.176,2,21,7,41649.274,0,424,0,0,7c5e480b101167adadb22a3b,1
58,29.656,2,25,8,43915.256,0,460,0,0,0ffa0253179a2d3485420ea4,1
22,51.408,5,91,4,40584.138,0,532,0,0,ad9050e005bfca3741d63ede,0
33,29.739,3,35,11,42516.251,0,473,0,0,22e11407b582d1add5b74e4f,1
32,39.059,1,13,7,46482.566,0,409,0,0,b8e028e4959f19e00ab93a81,2
39,26.471,2,37,9,41381.814,0,604,0,0,a1af8e91e6697a18a5da3928,1
31,59.075,1,33,6,41086.722,0,545,0,0,5a76199a0370d1cd2dfaa75f,0
40,26.252,2,37,9,41688.372,0,603,0,0,e16750c5cc057cef84154109,1
25,43.527,0,0,5,45405.362,0,419,0,0,64ff3be1e50851a290114cd2,2
63,59.87,1,17,8,39114.7,0,527,0,0,a7c56ee0269648aaa3acc406,0
39,51.49,1,33,8,40946.654,0,553,0,0,73e547302cf2112aa1a93444,0
27,49.507,1,19,9,44529.128,0,488,0,0,67ccae89e44c781a6fa3ccc8,2
116,28.721,4,78,8,42121.993,0,584,0,0,7524cb4f26d2812d04026f67,1
46,59.889,1,33,8,41409.34,0,564,0,0,44b6379ff2910da52ce67b2f,0
22,51.408,5,91,5,40764.833,0,539,0,0,4cc58798f13554b7d8eced2f,1
27,61.871,2,44,3,41083.875,0,570,0,0,c9c5c8457e3fb4920869d92b,2
42,52.18,3,26,8,40454.936,0,552,0,0,6691d3ac9ba8455052e5c5f5,0
40,62.6,2,44,3,39616.887,0,629,0,0,f633606ad57864570b69d910,1
117,28.562,3,45,8,41689.281,0,576,0,0,78a7e309c6d635b935b06c01,2
121,29.178,4,64,7,41752.096,0,558,0,0,06d2dffd9645cfef89f15df0,2
35,51.984,4,56,10,40403.962,0,565,0,0,0ce65c2dde74e8402d473353,0
31,64.638,2,44,3,40818.478,0,574,0,0,d52831f9885a8fbe2ffaa7bb,2
121,29.178,4,64,7,41752.096,0,558,0,0,7826e160e54d54ee38e4a69b,2
56,43.705,5,15,4,43388.279,0,624,0,1,4b35fbf262e641a980a00cb4,2
34,66.28,4,14,5,43322.703,0,667,0,1,bd0a912807c6a6db8c55ec59,2
19,37.15,5,28,4,41724.947,0,619,0,1,50f7d1468dbdfedd73210ba2,2
29,59.58,5,57,5,39934.6,0,631,0,0,d9702b957fd7e136a7c75642,1
28,59.304,4,43,5,39939.607,0,631,0,0,c01ead9d0a4f936b16a19079,1
28,24.529,8,63,5,39043.167,0,552,0,1,217db431589d2cb284154116,2
44,39.611,7,40,7,39143.553,0,595,0,1,b533ea4a8480f7584e6d46b2,2
50,34.138,6,35,6,41459.656,0,573,0,1,15ed53cee0a6054d9222e0c6,1
33,25.706,5,47,5,39033.976,0,571,0,1,3a0a78bd45d8e3e362180989,2
69,34.754,6,31,7,38072.321,0,584,0,1,9f1bae1196c2998a260bd020,2
35,44.16,5,28,7,39472.983,0,516,0,0,b8deb6a6bebd7f8fc336441a,2
15,84.356,7,39,5,39764.872,0,569,0,1,1b46992c9785cdf85a3ac8ec,2
50,34.093,4,18,11,38055.744,0,563,0,0,3f1ce61af232f5cfb54f54e6,2
30,36.306,3,28,3,38867.449,0,419,0,0,6ee0102057f36cf652e5c5fc,2
26,56.679,4,10,6,37922.918,0,495,0,0,1f754fac7e4e67059d82ea95,2
38,42.315,7,53,5,39900.773,0,495,0,0,ef773a0f952a412d2202207a,2
28,48.937,6,36,5,39125.071,0,484,0,0,637df60a654c616b40afe61b,2
46,45.699,10,51,8,40901.641,0,480,0,0,96ad5aa10fdf70da871541dc,1
29,52.43,7,42,4,40474.59,0,500,0,0,1bf85b255b8acca4a1a934d4,2
24,25.112,3,7,5,37304.0,0,354,0,1,7d5f3a0a599477352db908b6,1
35,41.299,5,34,4,41042.919,0,396,0,0,550fd5f902e2ee60931fc9cc,2
25,28.493,4,33,4,39841.161,0,448,0,0,9d5158dae370b9207ec8766b,2
10,19.667,1,1,3,37725.375,0,261,0,0,a09febf3aefdfbdb88db7307,0
3,22.5,2,2,4,33435.5,0,241,0,0,97dc8c62245723a059bbbc49,0
58,34.611,2,10,2,41973.579,0,196,0,0,40518dae3aa7c1bb38e4a675,2
3,14.0,1,1,3,28753.0,0,236,0,1,c8ea6dfd057ecffec71b7547,0
5,65.5,4,18,5,44099.3,0,290,0,0,3dc9befd1b0fe415bea24000,11
49,35.432,3,10,3,42203.41,0,157,0,0,504d6113fd616aaa475726e6,1
16,57.909,4,13,5,47218.426,0,371,0,0,59154c5cbc812f4ebda2402b,11
14,58.0,4,13,5,47218.426,0,404,0,0,6f8ba3c94556463e14b54b46,11
14,58.0,4,13,5,47218.426,0,400,0,0,d3500659af4ca6603617dc28,11
15,57.909,3,6,5,47472.839,0,350,0,0,f904275efdba1097c81b959d,11
4,10.0,1,6,1,41133.333,0,48,0,0,b8d917a2b60785ba593ac8b8,4
23,43.717,4,34,3,38613.349,0,388,0,0,8ad2d58c57c497de0a1cc70c,4
41,32.066,5,39,2,39289.164,0,373,0,0,79cceb360eb5ad891e58002e,4
25,32.355,4,39,5,37820.799,0,413,0,0,09185c56d2f47e44f019379a,6
12,28.904,5,24,6,38250.336,0,414,0,0,08677899aa431fafb020a832,6
19,29.608,3,16,2,37720.006,0,353,0,1,a261632c78042ea9c51b7524,8
25,38.125,3,3,2,40035.84,0,346,0,1,66f17cc468966723e215f9d1,4
19,38.231,4,4,2,40766.956,0,349,0,0,a2aa1e64a5db896194ec84b6,4
18,43.417,4,10,6,41593.596,0,303,0,0,96023f6721b92c8fcd04ef2c,4
40,36.519,6,17,6,43144.361,0,341,0,1,022806a6c0484ce9b13c816a,5
40,36.519,6,17,6,41677.65,0,342,0,1,b3aa435ddc9914081576436e,5
13,38.05,7,16,3,39669.84,0,437,0,1,a81d9ad77714c83c9d82ea2a,7
45,34.0,6,17,7,41677.65,0,340,0,1,6952dfd19f1a5766eaf85306,5
25,32.0,7,11,4,40807.439,0,388,0,0,9da264544aa5add697ec8492,5
38,36.66,6,17,7,41082.97,0,349,0,1,1bf85b25b6d33bbda1a93467,5
9,54.7,5,9,2,40082.174,0,425,0,0,7ba85f729d7d560d990050a2,7
27,24.834,3,9,3,39511.824,0,343,0,0,2e25975c3e11480a33621231,4
43,30.62,7,41,8,41732.506,0,357,0,1,cfcca78794b1b8519ee32184,5
16,28.55,4,37,3,41426.882,0,336,0,0,783b42b4414b06bdadcb6664,3
10,38.821,1,2,2,37253.63,0,192,0,1,2185f245c4715dc73c9a5ed8,0
33,38.8,6,48,3,39746.457,0,395,0,0,01896d0466295ac49968b479,0
29,32.182,6,41,2,39696.25,0,349,0,0,3257137a16f4adb7c4f02563,0
13,42.675,3,10,2,37696.833,0,234,0,1,15a9381048bdc8a414c8f634,0
41,45.75,6,39,6,38272.368,0,447,0,1,480b24d0664662e89dec2bae,0
27,32.265,5,34,4,39513.771,0,426,0,1,6f49d1850aa20cd109a8d441,0
39,42.786,6,48,7,39696.106,0,502,0,1,f2f15ffbf79d6191631c676c,0
23,41.385,6,44,6,40648.304,0,501,0,1,0c0fdc3ec9b38e6ae6e96539,0
26,34.094,4,25,4,38782.686,0,460,0,1,750ec165d12ead324d3a598c,0
41,40.973,6,48,8,39595.262,0,495,0,1,6f2440741fca4d220f0a70c6,0
41,45.75,6,39,6,38272.368,0,447,0,1,3379091ac35bae6ae6e96527,0
28,45.255,2,7,2,39039.017,0,513,0,0,541eebafe471471409ccdd52,0
37,44.948,5,38,8,39275.305,0,518,0,0,b33ba896f53e55e730169bbc,0
22,54.0,5,30,8,39363.339,0,472,0,1,9699edcdbf68fa89be484251,0
28,37.727,5,35,8,39332.083,0,524,0,0,1bf85b25dbea4cbda1a9340c,0
61,27.334,4,24,4,40072.968,0,464,0,1,c0405d9658c6d24e2afc4829,0
29,37.727,5,34,7,39307.967,0,523,0,0,43739106a0faa6a7d81318a8,0
34,49.167,4,26,8,39496.217,0,481,0,1,96ec1f523d693f14afee7af4,0
29,37.727,5,34,7,39225.034,0,520,0,0,2dfb95ed8165db4e40ab9a39,0
33,52.263,3,24,8,39638.306,0,483,0,0,a5ef680fb3ca2cd7b9df8fd8,0
21,47.142,4,13,5,39571.268,0,480,0,0,a1fa1e1d0276ead6fea77845,0
58,28.028,4,24,4,40209.737,0,443,0,1,51684c4d49b5a643b54f5482,0
32,52.059,4,26,8,39699.197,0,479,0,1,b540c3dafbda9e005fd4fe42,0
46,37.295,2,17,5,39803.343,0,555,0,0,4e1ca5da64703967df1e5206,0
14,24.25,1,3,1,36523.595,0,595,0,0,cdef4edf0a66be5728d7ab23,1
47,37.295,2,17,5,39686.917,0,557,0,0,56e40dd2c240e513abf729dd,0
49,56.244,6,22,8,36364.387,0,541,0,1,f2daa0e71caea162a2a93414,2
54,56.244,6,22,8,35416.414,0,531,0,1,083a55fa8a60e460246e984d,2
59,56.268,6,22,8,35337.167,0,531,0,1,0a46dc0f160ad14730621226,2
59,54.379,6,22,8,36534.032,0,545,0,1,fe9a5eea065bd21c15a190e1,2
49,55.307,6,25,7,37987.93,0,600,0,1,bcd9e45022e8475ad9d891fe,2
59,59.608,5,20,8,35337.167,0,527,0,1,1020060f63caeabf1894c663,2
46,35.077,6,19,12,37933.024,0,544,0,0,a98eccb63de19b6facee7a62,2
36,38.855,5,17,10,37448.077,0,530,0,0,8fa161d8b77ec02ef32d83dc,2
44,36.26,6,19,13,37948.775,0,541,0,0,44382fa49549960b3ce23157,2
37,44.875,6,17,12,37850.237,0,513,0,0,844a750e274006a063685896,2
37,49.675,4,15,10,36655.303,0,480,0,1,f75c95b3018d670879dbd25a,2
24,31.444,6,19,6,38203.5,0,568,0,0,125542d2d834d593f942b2ef,2
36,42.008,4,15,10,37271.562,0,520,0,0,d96476e2f83cbadc5d17c364,2
35,47.861,6,15,12,37847.36,0,503,0,0,78d1750c45fe3bc5a1a934b5,2
27,33.442,4,24,3,37911.886,0,366,0,1,53cebd50136425782a02e16c,2
33,44.332,3,12,10,36680.848,0,483,0,1,7f3ddb3ec871e9009a0050e7,2
15,43.725,4,16,7,38557.808,0,536,0,0,365d5a71d0bb3c6014948ea7,2
22,58.923,4,7,6,37338.478,0,344,0,0,b388f9fd9408bb58b35c6a4d,2
17,65.333,4,9,6,36724.897,0,295,0,0,d305db1fabd07427922ca3f4,2
24,59.0,3,6,6,37034.646,0,327,0,0,58fd1cf513e2dd71f603b809,2
41,35.319,5,12,7,38421.882,0,456,0,0,2b404a7de40fc1684c3a592c,2
25,58.923,3,6,6,37034.646,0,327,0,0,9ee7cc787b81366916c90558,2
24,61.223,5,8,7,37989.209,0,475,0,0,926cdc39174324cd6ca3cc6f,2
18,48.103,3,20,3,36733.5,0,185,0,1,75d0881a95a332543b04b1b4,1
18,47.951,3,17,2,36691.867,0,330,0,1,35debf299b03505da7da39fb,1
9,42.5,4,19,7,38249.551,0,462,0,0,4a33591e919c9d5dacee7ad0,2
11,42.5,3,14,7,37548.469,0,452,0,0,ac58a55aaca9bbdf2cb17e2b,2
14,68.714,3,12,8,36282.709,0,350,0,0,84be507a525c941488db7386,2
23,24.39,2,8,4,36812.156,0,369,0,1,90398ced2915c97288db73eb,1
18,48.84,3,20,3,36831.667,0,156,0,1,a56bc60aedb1419208f5eb01,1
16,39.0,2,4,6,31688.5,0,112,0,0,b4848dfc09444f1290114c09,0
8,36.0,2,3,3,29814.5,0,69,0,0,07d79ad1a5b052e9f8f0cb5a,0
62,50.653,2,4,12,31434.595,0,94,0,0,549c38f12db42a637c29bd7c,0
24,32.667,2,4,10,32648.333,0,93,0,0,f988232bd3f1410cf7231089,0
10,20.0,3,5,4,32648.333,0,83,0,0,fcf60b6a4d7eb7d7ab059df8,0
14,40.0,2,4,4,31688.5,0,108,0,0,a0587c925167ed1a07fef595,0
6,31.0,3,15,1,0.0,5,15,0,0,31f9101b68d0e1a026e0a02d,1
39,34.562,6,48,9,36982.665,0,438,0,0,610852113611f4b8c41b75f3,5
39,34.288,7,56,10,37056.726,0,446,0,0,095566ab9dea2163c91b95b6,5
40,35.481,6,48,9,36982.665,0,435,0,0,f5e3bcaef406c8d85e17c3fe,5
45,28.111,7,60,9,36028.849,0,453,0,0,1692ee9afd32d43bad31e53b,5
36,34.064,6,59,8,36186.741,0,448,0,0,25c1dbfcf6320e50631809b4,5
44,38.049,8,71,7,36290.646,0,389,0,0,2fd2beab8761e44b7adbd267,5
30,26.25,4,21,8,37368.314,0,468,0,1,cdef4edf2cd6dc5728d7ab53,5
25,37.017,5,26,9,37174.642,0,378,0,1,4bb049d98757625e99005048,5
12,41.467,3,14,10,36632.306,0,456,0,1,c5ddcc086f8b18dfd913188d,5
30,38.306,3,9,7,37187.963,0,340,0,1,3e263e6ad2aabd052b201a8a,5
37,31.231,5,31,10,36371.266,0,455,0,0,aa40108b9f48270cc5effb1a,5
11,33.306,4,21,1,37269.215,0,392,0,1,8efc9b20f2d53c2916b54b92,9
29,38.667,3,9,6,37131.5,0,320,0,1,e593165f1751aeb18a36ee83,5
27,35.921,4,17,9,37119.193,0,387,0,1,e70cf8d28978f4072fe67ba7,5
20,36.371,3,20,9,36785.44,0,472,0,1,631c41579fc36f1c31f71dd8,5
29,38.667,3,9,6,37131.5,0,321,0,1,3d450d1e80c13053213bf22b,5
28,35.106,3,9,7,37158.222,0,345,0,1,0677e260f757916a74026990,8
13,61.885,1,1,2,38250.612,0,357,0,0,7aeccf6d828bf35c077ce8f2,9
13,61.885,2,4,2,37835.887,0,364,0,0,89a6ae6373591b23a21de9fe,9
10,36.333,4,22,3,38131.85,0,209,0,0,60d01f18e4cd28d26ca3cc14,7
24,38.294,1,2,4,40022.05,0,238,0,1,399ba5bbc01cc48cb7147f44,5
11,54.35,3,14,3,36466.917,0,187,0,0,34059f9750f2624d70455b80,7
23,36.437,1,2,4,40964.665,0,223,0,1,43925f956895864a8d7727bd,5
24,37.165,1,2,4,40022.05,0,232,0,1,ab56efd3bd206f86b8bd63d2,5
24,38.294,0,0,5,40235.241,0,173,0,0,8213134ad15d05962bd7ab85,7
10,20.966,3,14,4,37105.769,0,186,0,0,b24e09226c95e4930782c2d3,7
6,63.333,1,13,1,37886.0,0,118,0,0,978d7faa917cb3bcbadf8f00,0
16,35.959,3,22,2,41088.548,0,357,0,0,035b65480c2644e2601809e1,0
19,34.114,2,12,3,42289.607,0,285,0,0,f86e5676139842fde956fafb,0
21,34.345,3,18,6,41465.278,0,213,0,0,98861a57dae0e48df603b8f9,0
24,30.75,4,15,11,40561.426,0,501,0,0,d00e6dafa745e8f4293a9f6f,0
42,43.659,5,28,7,42134.05,0,220,0,1,ee17f3737747f540dbd8916e,0
49,44.463,5,28,8,42368.417,0,250,0,1,9f23d208badaa97e6e20b9c4,0
39,43.707,3,23,8,41209.611,0,337,0,1,b913b7abb1df9aa6d7851f35,0
31,45.243,1,6,8,41184.0,0,465,0,1,bcb456b49a51bf8dc03644b5,0
21,48.642,5,35,7,40231.709,0,490,0,1,b0a5881b6378ec63e507386f,0
14,52.25,5,35,6,40089.695,0,492,0,1,93df0dc319ac5432882fb57b,0
43,43.242,5,28,8,42865.857,0,235,0,1,110f1ad16530c95851e5c576,0
39,43.707,3,23,8,41209.611,0,333,0,1,963fd7a35a263b384054d7f7,0
43,43.242,5,28,8,42134.05,0,221,0,1,52d33568f16450a1213bf27a,0
27,44.584,3,22,7,41735.591,0,375,0,1,7819392087e17ce21911d558,0
36,41.25,4,14,8,40734.135,0,437,0,0,f633606ae23313570b69d9d5,0
7,62.616,3,16,2,40900.811,0,308,0,0,c8089bba6d5e1f6ec7f50d9b,0
61,27.83,3,15,4,40125.545,0,430,0,1,ea682efe4886da69abf72912,0
38,38.18,4,14,8,40706.939,0,389,0,0,5211d219bb5f0a417cc876ba,0
35,38.886,5,17,8,41175.229,0,384,0,0,ea4a3dc971a280374e554758,0
29,37.3,3,9,9,40597.018,0,491,0,0,21de2db5a89cd29915a1902a,0
35,38.886,5,17,8,41175.229,0,384,0,0,3a80c7ccda73460ba2d2302d,0
38,38.18,4,14,8,40706.939,0,389,0,0,c2a5ffe5c3ebe4446318097a,0
29,38.429,3,9,9,40881.491,0,481,0,0,1161daa72dd0c5099703195c,0
6,74.0,3,10,2,37685.667,0,225,0,0,b533ea4aed0c8c584f6d4636,0
5,74.0,4,21,2,37631.2,0,211,0,0,2d325c77aa2d61433913fde9,0
4,50.0,3,20,1,32542.0,0,62,0,0,bf59118c7a0b2e2f76e5b68a,0
42,66.909,5,19,7,36609.37,0,420,0,1,fa01e9370a3e7053774ff130,1
47,66.823,4,15,8,36297.111,0,470,0,1,b50585f3a98007de9e95de00,1
9,65.4,1,10,3,36391.0,0,319,0,0,cac5fc768c52f9ea2cb96d41,1
